AT,V,AP,RH,PE,PC1,PC2,PC3,PC4,PC5
24.01,50.16,1004.22,75.32,443.03,7.795598222,4.845756487,-12.83671418,1.124771045,-0.345091543
8.01,40.62,1015.62,86.43,476.22,-31.08108403,2.291405923,0.218679392,-1.803218394,1.900403133
19.31,44.71,1016.13,30.59,463,4.245251358,-44.47629217,-0.980930014,-1.024159451,1.318468828
22.07,70.72,1010.52,82.96,442.88,13.88016784,16.56335202,5.246454165,-3.388513548,1.347407208
27.31,68.14,1005.73,50.74,437.83,30.22420242,-11.85246912,-1.154073305,-5.649298052,1.504709909
19.89,50.78,1008.85,92.97,446.35,-2.589157261,19.82331315,-8.242927632,3.867309299,0.393731272
14.07,46.18,1017.77,87.83,465.05,-19.2582519,7.845165259,1.140661695,2.955403669,-0.306509219
12.07,40.81,1025.63,68.02,475.96,-24.06633142,-15.60448727,6.714786349,4.33696409,-0.618427196
31.19,69.68,1012.6,52.06,440.97,28.6130328,-11.79013054,4.8958594,-2.421127545,-3.653039194
26.7,62.26,1011,71.64,435.03,20.81317292,6.030363783,-2.96092551,4.042328568,0.157910028
21.94,58.79,1010.3,88.21,447.52,2.739164086,17.07389569,-1.623234516,0.336694875,-1.108174224
12.19,40.23,1017.76,81.44,474.92,-27.48590225,-2.2495871,0.565338498,0.441939111,-1.275655043
13.03,41.26,1022.17,79.79,466.02,-20.32643333,-1.595889144,1.263271682,7.318305297,0.645350209
28.55,74.33,1011.77,73.34,426.48,32.73761387,12.96174403,2.784167652,3.201971025,1.478584001
15.73,38.73,1002.48,76.91,466.63,-17.62737802,-2.876877632,-13.35233202,-6.320538544,-0.576834715
16.22,41.35,1000.96,79.59,462.21,-13.81605885,1.628830156,-14.07533169,-6.335783694,0.308141339
27.44,47.93,1002.71,59.44,437.76,17.51583979,-8.749346073,-17.06381061,2.460731296,-0.298656299
25.51,64.27,1013.28,61.85,444.76,17.79350097,-5.330409302,3.309692707,-0.722469312,-0.82293886
19.14,56.65,1020.84,82.97,458.06,-6.121823499,7.681375749,7.562527434,3.503305265,-2.066414406
16.5,44.2,1018.94,63.59,458.3,-5.955617002,-13.29442046,-1.348684145,6.073487926,1.831908089
13.78,45.51,1015.56,69.92,468.17,-15.07755223,-9.420822532,0.637901739,-1.34755085,0.942022204
13.29,71.14,1019.63,75.09,464.18,-2.109907203,2.629896202,19.37972202,-8.196427078,3.134812112
27.06,77.17,1008.71,90.6,432.2,23.67878551,28.38945468,4.336916031,-1.748365871,-0.332992643
13.67,44.92,1023.6,85.35,467.71,-21.73215757,3.87573831,5.026859053,6.352977429,-0.969761115
14.7,44.9,1021.87,83.9,468.69,-21.36928349,2.47388392,4.107686291,4.576801917,-1.9799832
11.48,37.5,1014.38,69.75,472.9,-22.91970903,-12.82333226,-3.807407837,-0.831346507,1.316935559
16.95,58.86,1015.96,87.8,453.2,-3.400107012,14.51947778,4.491368297,1.410088951,1.463762227
22.3,50.78,1008.85,81.27,449.86,-0.058864062,8.132967084,-7.163401815,1.398617883,-1.772327821
27.37,70.72,1009.77,67.87,441.9,21.84790489,3.064964412,4.156832412,-4.375099241,-1.729778391
18.61,44.06,1016.91,75.01,452.68,-5.278301237,-1.062779402,-5.024960134,8.399905778,0.569222333
27.98,74.87,1010.02,66.44,435.32,29.27149012,4.567981894,5.015550916,-3.128828241,0.09755079
9.39,39.66,1019.22,75.33,482.16,-31.75365957,-10.15321822,3.868494759,-2.334949286,-0.4136155
22.19,48.78,1017.84,76.01,446.51,2.090672347,2.673881849,-3.595504606,10.09390485,-0.791371306
25.48,60.29,1017.55,51.22,443.77,19.86616384,-16.36289229,3.304220815,3.877424193,0.115430792
27.51,71.32,1007.59,80.02,433.16,24.24978606,16.99212112,0.10742281,-1.113551473,-0.18966123
11.37,39.16,1016.54,87.05,480.54,-34.1725644,1.260848234,0.79818828,-2.186997901,-2.81255589
8.68,43.14,1011.94,79.06,480.73,-29.67872232,-4.635776863,1.033649962,-8.402674636,0.989787647
25.3,59.43,1009.15,58.3,442.5,18.76244228,-8.803951141,-3.287460119,-0.71919293,0.484701641
12.82,48.14,1017.47,81.45,467.48,-18.04094357,1.848567136,3.32027855,0.039474092,0.880502349
20.31,49.69,1011.57,69.03,455.37,-1.016322801,-5.219418578,-3.903600981,0.153536309,-0.612655327
23,49.5,1014.15,66.68,454.44,0.927248596,-7.439825785,-2.902069639,2.571222502,-2.794409325
14.24,45.01,1013.54,88.68,461.64,-17.13074172,9.702765523,-3.528914854,2.086372711,0.744281794
20.17,50.66,1014.38,82.09,454.79,-5.295805351,6.907269624,-1.8519057,3.121853326,-1.78128825
7.69,38.06,1020.72,83.47,483.54,-37.22561842,-3.624383725,4.221593297,-0.560324376,-0.265243354
30.36,69.04,1009.6,58.73,436.72,29.00547331,-4.354885829,1.115411734,-1.820907206,-2.052733748
29.12,66.51,1015.69,37.9,432.88,36.94589823,-23.85527473,2.730278583,3.837535786,1.912088162
27.01,67.98,1006.01,67.98,434.65,25.97963061,4.80229706,-2.411388851,-2.443277541,0.988024439
24.24,72.43,1008.02,86.4,436.6,18.93823515,22.15535435,2.470277939,-2.636937404,1.17875412
22.49,58.71,1009.75,76.43,443.33,10.23240563,7.390058548,-3.179467478,0.996325202,0.92985332
23.76,70.32,1012.13,78.84,434.64,21.38449128,14.70990762,3.310514666,1.643999695,2.634272462
18.09,43.72,1008.64,74.15,453.02,-4.492308179,-1.130540118,-10.46506434,2.204375197,1.585288488
15.96,41.66,1011.93,55.47,466.39,-9.291532506,-22.83452491,-4.854647398,-2.418645897,0.985882345
25.54,61.08,1013.77,69.64,448.57,10.60051687,-0.058776962,2.503325299,0.005845777,-3.038226873
22.96,70.79,1005.68,93.93,434.47,16.78683346,29.47776412,-0.854351568,-2.036738305,2.35424788
14.76,39.64,1010.37,81.99,465.82,-19.75736345,1.378054633,-7.839724764,-0.202548342,-0.422982195
16.16,52.05,1013.19,75.37,463.09,-9.169863305,-1.052889505,1.539750081,-3.16824891,0.227573751
22.36,59.44,1013.1,84.74,446.75,4.655484309,13.94955752,0.425108661,2.191749594,-1.063564145
25.79,65.27,1013.26,55.35,440.04,24.11727864,-9.789013596,2.585489647,0.490185362,1.111714138
18.78,63.09,1019.22,80.2,452.86,1.87417233,8.372551794,9.331643346,1.458984619,0.620183509
6.49,36.3,1016.52,69.1,483.43,-32.61039743,-16.84013047,0.688754154,-4.055673777,2.568826721
19.4,49.69,1012.89,75.53,455.6,-4.00774837,0.551319727,-3.001460891,1.49844091,-0.585685846
6.16,38.5,1012.83,93.68,490.92,-45.47998943,4.771258367,1.671255731,-9.307385666,-1.628456574
15.31,41.35,1005.09,95.25,466.5,-23.40338931,14.44142015,-10.24649007,-4.069116737,-2.068310865
5.74,40.62,1016.31,84.91,481.15,-34.8356131,-0.527654248,2.519497027,-3.905538638,2.598399592
30.31,77.24,1008.02,67.84,435.28,30.94295101,6.729936357,5.012468556,-5.424162547,-1.96908956
24.54,72.24,1011.43,74.1,435.08,24.08626556,10.81141394,4.306536716,-0.330348468,2.393332221
22.97,72.24,1011.15,95.85,437.41,14.01988194,30.23579338,4.587131741,0.079018239,0.927116307
22.45,59.87,1018.92,72.73,445.34,9.555708275,2.737510682,4.306969861,5.936916501,0.151462261
13.9,41.17,1016.84,72.9,468.96,-19.0013747,-8.156941829,-1.299680491,1.533636173,-0.02939904
17.78,52.08,1006.9,100.09,453.31,-9.921281926,25.0497932,-6.337331943,-1.015325377,-0.336363131
9.59,40.11,1026.05,74.27,470.71,-23.7861399,-8.697703187,5.004883833,7.804823692,2.654157342
11.91,44.45,1021.39,84.49,466.52,-21.0741892,3.503997506,3.108461909,5.315252251,1.273019582
31.26,70.36,1006.49,60.47,438.15,28.67842129,-2.439580212,0.296691085,-5.20073751,-3.247758847
23.82,64.15,1020.96,60.11,447.37,15.01131639,-8.525098455,9.292517075,3.493532277,-0.402042916
25.02,69.75,1010.04,91.86,437.87,14.70040078,25.93296885,2.167326466,0.031039561,-0.784968848
25.47,70.36,1005.79,77.73,437.02,21.45061271,13.77638299,-0.216451573,-4.13859139,0.827587871
27.13,59.54,1004.33,73.27,438.32,17.50474049,6.681182849,-8.200123338,-0.965809784,-1.127883777
24.6,48.78,1018.1,73.71,442.23,6.702221484,1.69749134,-5.00736864,12.27847901,-1.497524148
24.95,76.16,1006.2,76.16,437.47,24.35929778,13.66955533,4.223356772,-6.960856431,1.600220347
7.55,41.04,1027.03,83.32,476.58,-31.57851881,-1.819672554,8.177230108,5.934825055,1.784013779
34.24,74.67,1016.24,25.56,425.58,52.22836528,-31.1497221,5.992159462,3.14586021,1.024926171
19.94,44.9,1008.52,74.69,459.47,-8.106993976,-2.018893253,-7.923462289,-1.310207251,-2.163877354
27.14,63.13,1013.38,75.68,438.82,16.90369796,8.706977133,0.247044464,3.964616058,-1.976389838
28.56,74.22,1007.45,69.6,434.54,28.85674454,7.806807529,2.51909006,-4.040057319,-0.385294287
13.05,44.34,1018.47,81.2,473.4,-24.10203359,-1.062703125,3.244811876,-0.223418136,-1.424857868
26.72,74.87,1010.18,70.74,441.93,22.57571855,6.729116358,7.265771444,-5.855445301,-1.241668334
12.5,43.67,1013.99,90.91,473.26,-27.48925376,8.230853498,-0.316052017,-2.362440234,-1.588801796
20.62,68.12,1012.33,79.88,447.16,9.987583991,11.6898202,6.245762538,-3.203500999,1.431262442
16.17,38.01,1022.19,70.99,462.54,-15.25826299,-9.5855494,-2.206427181,9.992361406,-0.478256537
9.58,38.08,1019.49,67.54,478.5,-27.05501111,-16.78829717,1.954323906,-0.302481397,1.256280973
25.42,73.21,1001.91,93.78,432.04,21.01672071,31.06054223,-2.716802541,-4.652454507,1.196460147
30.31,70.36,1006.55,59.92,439.11,27.89056785,-3.21969893,0.759475465,-5.721463095,-2.603106046
23.76,51.19,1009.69,70.87,442.9,9.25514407,0.445766175,-8.489463015,4.334943307,0.066870214
29.42,79.74,1007.24,61.26,437.61,32.74514139,0.773083526,7.177085065,-8.893498469,-1.008903231
8.8,42.32,1017.91,86.8,483.88,-35.8746743,0.781884024,5.192653618,-4.448331928,-1.351748585
27.16,72.58,1009.24,90.26,429.59,23.35570114,27.52220756,0.73596668,2.022727617,0.159162412
19.75,49.02,1009.38,92.89,446.63,-3.74107521,19.15665527,-8.985947983,4.941656298,0.321263395
30.44,68.84,1010.97,55.34,438.31,28.86478856,-8.104677701,2.437862121,-1.746284415,-2.381861575
18.6,41.67,1013.07,64.23,458.91,-6.477119343,-12.85921329,-6.955078961,2.861357896,-0.127348877
19.65,45.01,1014.18,56.77,451.63,3.277602453,-17.02388056,-6.231439896,4.979097105,2.025016401
15.99,49.21,1015.17,76.4,463.47,-11.52576617,-1.16488356,1.021158703,-0.471732797,-0.114833671
8.73,41.26,1020.54,91.37,476.42,-33.10887425,6.421325703,3.740468838,1.885635543,0.351472794
15.99,39.63,1006.09,89.92,464.95,-21.11538673,9.39611635,-11.21905238,-2.187818837,-1.829575606
5.56,45.87,1006.99,96.48,476.61,-32.11120777,13.73406499,-1.652178777,-10.15156656,3.901870359
8.88,39.66,1015.21,88.29,481.45,-35.6380831,2.409587224,0.816425513,-3.90091188,-0.768168461
5.42,41.38,1020.77,86.02,491.38,-42.8174617,-2.538354682,9.195135639,-5.735668777,-0.686451937
8.97,36.24,1013.21,90.77,477.89,-35.41965935,4.976748872,-3.998584744,-1.862024039,-0.027165942
18.18,61.87,1008.64,66.28,453.1,7.336625866,-3.67382896,2.036997112,-7.073981499,3.195399546
12.87,41.5,1013.51,85.72,469.44,-23.76783949,3.964157659,-3.245343795,-0.296982986,-0.283344598
14.23,46.18,1017.39,87.29,463.86,-18.11494083,7.709660162,0.509234707,3.202734348,-0.002690723
18.17,66.86,1011.29,78.48,452.77,5.243475725,8.659580559,6.795925698,-6.306341917,2.127382543
19.73,49.69,1007.78,73.02,454.28,-1.400898343,-0.842022262,-6.737514719,-1.828156545,0.122891747
25.36,61.41,1011.89,55.64,452.29,13.41206817,-13.65858353,2.990597462,-4.47481452,-2.454454826
29.78,73.42,1011.27,52.79,445.58,26.63907871,-11.24602604,8.172138821,-7.380556569,-3.568703751
32,58.9,1003.48,51.38,437.81,27.18459158,-13.36656067,-9.45000409,-2.544855194,-3.275923908
18.64,67.71,1003.84,89.63,442.26,10.16478444,22.78733271,-1.098024819,-6.268635145,4.38569235
13.16,43.71,1024.44,85.68,469.06,-23.67910489,3.405640952,5.231731448,6.899344805,-1.065231359
7.64,40.02,1031.58,71.19,479.43,-30.22656592,-14.51999151,11.5967992,7.412031493,1.689513628
11.87,41.78,1012.97,64.79,470.84,-17.22093907,-15.56708552,-2.414173176,-3.311449505,2.415855608
20.56,59.14,1016.02,68.59,448.82,8.003243241,-1.89812681,3.322966454,2.027854637,1.422953507
11.41,39.61,1018.69,69.44,467.19,-18.26060118,-11.50632631,-1.356060504,4.00510179,3.017280657
26.11,52.36,1013.9,59.62,453.76,6.412581389,-12.95560702,-1.546261178,0.97907413,-4.620423692
19.06,56.65,1020.82,82.14,455.7,-4.159528306,7.54967778,6.829100961,4.526422787,-1.164932645
9.13,40.02,1031.08,74.76,473.47,-26.75568206,-9.56626503,9.1402579,10.25761168,1.824559764
8.44,41.17,1019.9,70.72,486.15,-32.54737572,-15.15865509,6.804322213,-4.883023758,-0.268529107
14.44,42.32,1015.61,76.85,462.13,-14.68561937,-2.25075899,-3.626388704,3.673868022,1.340088746
6.3,39.33,1010.63,94.26,489.95,-44.26842527,6.024551264,0.464826116,-10.80374458,-1.324142926
13.47,44.88,1017.56,93.23,476.67,-30.31549954,9.388163203,3.7540564,-1.653164047,-3.989741991
20.66,41.54,1014.68,79.7,461.55,-13.63576322,0.494559589,-5.715244527,4.303170287,-4.594748064
23.62,45.87,1007.75,58.69,445.55,9.388118916,-12.65556242,-12.25850113,3.14321131,0.481759672
16.69,46.18,1011,97.85,458.57,-16.62869258,19.5804665,-5.833388332,2.049990541,-1.306047059
28.01,44.89,1008.98,48.52,444.76,14.40215493,-22.15558597,-12.66060567,4.337432192,-2.488012006
21.73,64.63,1020.84,68.9,450.36,9.266533894,-1.112712323,10.54162581,2.359640929,-0.243538535
30.35,69.51,1009.95,39.24,430.07,41.05278855,-20.44377621,-0.034256462,-0.284144695,2.040251183
8.67,36.66,1026.8,84.36,480.38,-36.45374277,-2.981852097,6.106404955,6.210724391,-0.771449533
30.51,59.57,1011.08,61.94,436.92,22.86361429,-4.078778619,-4.369672579,3.934213811,-3.162537685
26.12,66.75,1017.86,79.02,433.67,20.25799029,13.60055205,4.044045343,8.187664821,0.131592862
13.11,38.73,1005.89,89.02,473.38,-28.11399476,6.06870727,-8.945558516,-6.160531794,-1.703433612
21.41,62.39,1007.84,88.83,452.8,0.677000539,17.43453449,0.934842887,-5.652345645,-1.980157481
12.33,45.51,1016.49,79.2,471.16,-21.17130302,-1.79077415,2.162735018,-1.395837145,0.352942528
24.02,77.54,1008.33,83.92,438.52,20.89733706,20.65152047,6.826285154,-5.955059611,1.273988285
9.37,38.56,1016.84,62.07,482.77,-27.59117974,-22.55497996,2.040921254,-4.967263679,0.880781386
11.26,44.92,1023.63,88.99,474.69,-28.79381403,5.332072209,7.454348787,3.220890967,-1.267128715
30.12,69.71,1009.1,52.02,435.85,32.39761769,-10.0756966,1.136092616,-2.674899011,-0.79836106
4.65,35.19,1018.23,94.78,489.36,-47.56338236,4.730169306,2.601797298,-3.043312768,-0.366288317
28.21,70.8,1010.45,77.92,435.99,22.60157125,13.85814872,2.479221403,-0.224235232,-1.740207267
30.83,71.58,1009.92,48.8,432.11,37.28319188,-11.63662164,1.74316727,-1.412800001,0.074934049
6.59,39.37,1020.34,77.92,488.17,-38.14370115,-9.60399091,6.569472977,-4.185135047,-0.021254372
21.84,64.69,1007.57,77.34,450.25,8.000536744,8.166679879,1.703767405,-6.6700795,-0.272509611
31.63,70.17,999.4,59.94,432.07,34.12151854,-0.566888674,-6.411913541,-7.481363498,-1.162695827
4.7,39.9,1007.45,91.02,487.78,-41.35502662,4.10200219,-1.65891736,-12.773796,1.437799221
31.11,75.33,1002.32,64.25,433.37,33.64147118,4.072189665,-0.62304184,-8.061046353,-1.462594015
18.21,41.23,993.11,62.29,457.53,-2.60273227,-12.20074246,-20.62449242,-11.16256813,2.20663388
9.82,39.64,1010.79,69.22,477.93,-25.31675477,-13.72293533,-2.903850351,-7.018529983,1.707231019
16.77,38.01,1023.04,65.5,460.16,-11.47542295,-14.09262696,-2.359211057,11.32193388,0.208960438
16.88,39.99,1007.08,74.29,462.83,-13.56008117,-4.438932643,-10.77561146,-1.87807952,-0.447801721
21.08,70.32,1011.39,88.79,440.59,12.76294614,22.33570344,4.809153549,-1.058909579,2.318740488
22.79,69.13,1010.87,91.47,438.08,13.58369703,25.24122736,2.61678359,0.648600927,1.198329587
26.96,62.39,1008.14,73.95,437.41,18.78018214,7.872367427,-4.062766698,0.964812009,-0.868447059
30.87,67.32,1013.78,34.54,436.96,36.45710016,-27.60231136,3.19585051,-0.035881192,-0.496931684
19.74,45.38,1015.11,80.67,459.39,-10.89357328,2.908832182,-3.426344646,3.838966027,-2.988344035
24.22,71.14,1009.38,64.53,438.88,24.49157795,0.915467776,3.660998051,-3.935653579,2.568906617
16.27,44.21,1020.56,82.22,462.11,-15.75167948,2.668039466,0.558422809,7.010377357,-1.166860724
14.41,46.18,1016.25,88.88,462.49,-17.51968593,9.668015059,-0.72153027,3.155459256,0.171952727
10.48,41.38,1021.97,65.22,481.41,-26.67897331,-19.10771201,6.678950415,-1.54247263,-0.266918439
14.24,44.84,1023.6,94.06,466.67,-24.03614961,12.16187876,4.396896778,7.651145556,-2.077192478
23.08,74.78,1009.85,83.67,437.86,19.60697341,19.70206121,5.847410609,-3.305385095,2.148184118
25.77,73.68,1014.18,87.53,429.84,23.66057815,24.66924636,4.99954154,4.69537261,1.387030713
17.94,62.1,1019.81,82.65,453.55,-0.340317238,10.11303339,9.307448625,2.183287055,0.852477241
9.43,41.4,1028.42,84.92,479.28,-33.49607014,-1.107553113,9.934813118,5.779225644,-1.070574383
13.98,41.79,1010.6,83.84,457.12,-13.44448222,5.936168138,-8.932559186,3.15339332,2.940171131
25.02,47.45,1008.07,60.42,446.62,9.172999465,-10.95731713,-10.83424131,2.368994817,-1.289781836
30.99,69.82,1009.41,50.84,437.46,31.96944877,-11.58958937,1.847764115,-3.29647224,-2.015558858
17.17,63.09,1020.54,95.98,446.75,-0.211456974,24.37992329,8.11402757,6.523211082,2.3407155
19.4,42.44,1013.19,58.63,459.76,-4.419487432,-18.04895138,-6.059628395,1.770653816,-0.540994043
24.1,68.08,1012.73,65.24,440.33,21.22400409,0.015027009,4.226176526,-0.654522412,1.772653488
12.07,39.99,1009.7,93.27,473.06,-29.62293135,9.967071973,-5.676156779,-3.517080836,-1.257067927
9.55,40.72,1023.12,68.06,481.08,-28.24493762,-16.71169319,6.92344116,-0.054589582,0.308214473
9.57,52.75,1022.32,75.4,470.93,-17.63636919,-4.01443507,11.20232303,-0.931554371,3.377320979
21.74,70.32,1011.88,85.95,439.19,14.94317638,20.04751506,4.669605528,-0.230175901,2.395009098
30.99,68.51,1008,71.35,430.09,29.25319364,9.087788909,-2.720922758,1.480600856,-1.77921459
17.88,45.87,1008.39,93.63,455.83,-12.58516223,16.64548851,-8.661141356,1.296486666,-0.971216908
17.51,53.16,1013.13,82.86,457.45,-6.910010109,7.665046761,0.159387876,-0.35593507,0.017712259
7.79,43.13,1019.67,85.35,484.42,-35.86707434,-0.691489268,7.206910851,-3.982412655,-0.501630703
31.56,66.44,1008.91,64.16,430.11,30.90626819,1.826781282,-3.441694092,2.55723433,-1.749857989
30.58,68.84,1011.34,51.29,439.71,29.34481231,-12.24887377,3.190635994,-2.463971938,-2.562062157
13.35,39.64,1010.1,93.3,471.69,-28.48090797,10.239702,-6.233101451,-2.319440881,-2.079033037
17.9,67.71,1004.3,89.59,449.73,4.567555418,20.69336253,1.651114817,-9.507698288,2.712755586
21.94,50.32,1008.44,86.98,444.89,1.106405269,14.64366109,-9.393775117,4.111998689,-0.45691518
31.49,69.13,1009.33,53.9,425.74,39.02619015,-5.800785111,-2.502428987,2.789595543,0.844903566
8.48,42.49,1010.77,88.68,483.5,-35.40507333,3.4412092,0.528100287,-9.470151891,-0.630339534
26.85,73.77,1001.2,90.13,431.24,23.73527611,28.15166365,-3.139954406,-5.26936467,0.55354002
26.75,60.96,1012.05,56.77,447.93,16.2975473,-11.57122318,1.227577805,-1.896568189,-2.544146035
24.91,64.45,1013.02,42.34,450.84,20.52735178,-24.8585032,5.661318444,-5.543760332,-0.136558631
23.03,68.08,1012.63,70.37,441.71,18.0433521,4.370628553,4.612837341,-1.023247949,1.82671871
12.99,40.55,1007.52,94.15,472.18,-28.47713846,11.4083658,-7.11963496,-4.834044267,-1.760067742
23.79,48.06,1012.92,60.03,447.59,7.928545965,-11.9635822,-6.8012367,5.074963116,-0.696590892
23.42,63.07,1011.72,75.81,444.23,12.01743212,7.50671045,1.25730321,-0.02806256,-0.077900782
32.09,69.4,1003.1,56.91,430.62,35.55764251,-3.572303827,-4.969574809,-3.931604498,-1.120296136
21.78,51.43,1007.45,88.71,446.56,-0.091525724,16.18651218,-8.775196704,2.204405821,-0.884258205
31.92,69.13,1000.77,58.91,425.19,38.80283578,-0.093149019,-8.413200501,-2.80237619,0.681394176
22.79,50.78,1008.65,58.39,447.12,10.4352877,-12.18119542,-7.740034355,0.659450469,0.986441312
10.52,42.18,1014.9,95.67,469.03,-27.68745402,13.2380062,-1.945958298,1.26869063,0.973722864
7.64,42.28,1008.46,84.29,484.78,-34.78731999,-0.754411547,-0.528798487,-12.10135333,0.355150864
15.8,41.2,1016.08,77.83,468.55,-19.80576978,-3.394776003,-2.224302809,1.69874535,-2.139858167
17.3,46.21,1013.56,87.57,456.77,-11.70626176,10.32607713,-4.568243583,3.949734782,-0.433503166
18.26,61.27,1019.1,74.74,428.67,20.05632425,9.349576991,0.536029051,13.1459345,9.168402329
14.03,41.79,1008.07,83.32,457.98,-13.53182289,5.505831046,-10.30547998,0.845284896,2.84903605
24.55,58.86,1015.22,60.53,445.8,14.31246115,-8.456726541,1.368067734,2.59731718,-0.514860313
24.6,57.32,1012.48,45.14,442.64,21.78918771,-21.88593025,-2.149648201,1.512409241,2.116317571
25.04,70.36,1006.56,75.91,436.47,22.27586055,12.15794026,0.19872972,-3.494865898,1.538609053
32.31,62.04,1010.45,38.01,449.65,24.40631088,-28.79497947,1.218019917,-5.582772455,-6.223545338
21.17,64.15,1021.25,62.38,454.15,8.484961607,-8.308272797,11.88223786,0.515618764,-0.288213215
9.15,40.11,1023.82,75.4,475.01,-27.11875947,-8.566846733,4.937732276,4.199502549,1.755784644
27.34,63.78,1016.5,48.4,446.56,21.35095599,-18.66293507,5.718308258,0.030413053,-1.971812017
11.7,43.41,1016.08,62.27,467.51,-13.56687378,-16.91657827,-0.260825014,-0.445912282,3.748396148
27.58,73.06,1009.63,88.31,438.1,18.32511119,23.53566488,4.001883922,-2.064918132,-2.705637587
